"Avg. Area Income","Avg. Area House Age","Avg. Area Number of Rooms","Avg. Area Number of Bedrooms","Area Population","Price","Address"
"74881.064361383","5.2685530968441","7.3949205355364","3.17","23526.498496733","1023162.9529066","7578 Watson Junction Apt. 456
New Stevenstad, UT 73434-4974"
"59886.418535766","3.4434579523696","5.7246073931566","3.5","54546.826521416","673571.34601003","USS Hunt
FPO AA 46601"
"75291.063957201","5.3873529260836","7.2951458007436","4.06","48224.139135427","1657667.3321639","74152 Lauren Ferry
North Robertton, AS 43153"
"69350.793357392","6.9104149511046","8.2880484720122","4.29","36779.058567388","1392083.8178756","USNV Cortez
FPO AE 36896-5919"
"79687.761869882","6.0103676831227","7.3373939091627","6.09","20867.669884765","1360100.719244","932 Schwartz Park Suite 892
South Brian, CT 50166"
"61679.171155217","6.3531667037679","7.111842354344","5.41","34867.985076242","1103021.3832999","PSC 7611, Box 8172
APO AE 25615-0900"
"77527.541173807","6.461995709143","5.8657161516937","4","41812.80155495","1322914.0511137","165 Hawkins Estate Suite 143
Toddport, MN 31095"
"65010.553474035","6.2999517709293","7.529845744638","6.32","34706.866627287","1305185.5448223","743 William Mount Suite 503
West Kimberly, MS 27914"
"60503.003755353","6.5655117569946","7.4224716502405","5.17","49155.509477078","1431517.3576798","7409 William Mountains
Richardstad, MT 38781"
"52282.120668316","6.9258923472098","6.7841680991981","3.05","45867.874671582","1137446.993397","03508 Shannon Vista Suite 305
Romantown, AL 15977-0442"
"54293.140080295","4.7032153774209","6.9355099757894","4.23","49751.634268949","1010477.3921679","79942 Timothy Estates
West Robert, AZ 69359"
"64912.515461884","7.1860985979774","6.0287823506989","4.18","48685.420659678","1449033.4322542","690 Susan Isle
Jonville, DE 37992-8552"
"70213.646002452","5.9135567366563","5.8298009958297","3.26","34386.429780148","1064569.6062283","8578 Michele Squares Apt. 349
East Bobbychester, MI 75471-8887"
"48640.103607679","3.6642937847051","8.6093975784445","4.07","33381.238664354","607249.42328418","4600 Tara Meadow Suite 656
Fernandoport, MP 40164-1720"
"64534.465910001","3.883363565617","7.3829728875199","4.22","52933.672583474","1202227.9566644","129 Webb Ports Apt. 539
Shortland, SD 64926-8296"
"58337.230489381","5.2335918894281","5.6836345343446","2.18","38235.033102412","816813.53235126","021 Carroll Unions
Marthaborough, KS 52821-2523"
"78845.762179253","6.2000757386754","5.6455437161527","2.3","54845.49440785","1598159.2269511","92450 Aguilar Knolls Apt. 965
Austinburgh, OH 57848-9395"
"74691.94960081","5.4925707837187","7.9372762958779","5.29","55403.093468937","1658381.0058754","Unit 1785 Box 7504
DPO AP 49434"
"68217.683087956","6.3734437774059","6.5863367776914","3.32","49240.840451423","1312093.3611954","177 Hernandez Path Apt. 695
South Laurastad, ND 37599"
"55306.1419736","6.1258574938248","6.4103181991419","4.06","32142.947348187","647982.6536393","38482 Thornton Parkway
Lake Oscar, SD 09937"
"69012.769836465","6.9817673900265","9.8410954627967","5.09","33069.761581402","1492786.627492","87957 Higgins Circles
Joshuahaven, NJ 61021"
"60846.618485966","4.0723548430707","7.6665564882992","3.16","28172.06528323","627733.74338638","43955 Vega Stravenue Apt. 071
North Alexandraview, MD 23855"
"93838.097653654","4.267184446563","8.5446498082503","5.5","44138.006729624","1827500.8917075","Unit 8824 Box 5633
DPO AE 40792-0792"
"78918.867449418","4.6463307844826","7.4462625216351","3.5","36711.623296758","1339254.7267993","2130 Weiss Mountains Suite 020
West Jomouth, MT 03427"
"83896.357966014","6.5415303348416","5.258021705178","4.36","43672.628549177","1620949.4369106","154 Erica Groves
Lake Kevinfort, MH 40258"
"78501.861228509","6.9007653298908","6.904110044399","3.18","34685.815620267","1637944.6447424","024 Derrick Row Apt. 085
Christiemouth, NE 35543"
"78239.405661324","4.5651390925468","7.0348695448654","3.05","36936.629773024","1216888.0202771","12212 Fleming Streets
New Gregoryville, ME 23793"
"70220.04442747","5.9628769755212","6.7861556102958","4.47","46222.459101871","1555497.5463887","943 Reese Roads Apt. 389
Weavertown, AR 10413"
"62184.539374908","4.9257577447056","7.4276891153697","6.22","26008.309123639","873048.31964236","62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004"
"68201.412486294","4.1969477702722","5.9699594936523","2.3","43468.164464825","846055.71744916","0339 Anderson Groves
South Joshua, GA 31409"
"66862.876919152","7.4846418685182","6.2338231705676","3.49","15325.648451136","1028493.6014588","6214 Smith Mill Suite 049
Foxland, NV 38613"
"83638.116931176","7.0135903586714","7.0016366671649","4.29","24565.976806159","1569600.4456359","7584 Karen Pike
Adambury, UT 30111"
"81149.725947022","5.4815632407441","7.07629695085","3.45","54929.67023753","1798232.8027843","7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196"
"75318.694486463","4.6419004115761","8.7529570807135","3.45","33280.589497979","1402146.8733466","03839 Edward Trail
Ashleyburgh, CT 52660"
"50847.113114617","4.9732741675097","5.3558611764652","4.38","34763.703806526","398909.50986006","6908 King Underpass Suite 740
East Thomas, MP 29298"
"70090.321087071","5.3687366147106","6.2011327278602","2.36","26390.811051747","933157.3392378","4626 Jones Shoals Apt. 257
North Kennethchester, PA 67461-9661"
"63629.847168662","3.5636720798345","7.7602632185205","5.31","33517.685517894","712285.82557513","915 Brooks Orchard
Amandaville, GU 37093-9400"
"67076.052391685","4.7365404705477","7.2312181062892","3.12","40406.514918117","1261927.4188806","124 Kelly Brook
South Alanshire, WY 65658-5841"
"61909.04143759","6.2283425550647","6.593137996982","4.29","28953.925376875","1063964.2878739","74706 Mary Parkway
Cummingsberg, NM 24516"
"66623.692366313","5.9236664807901","6.9421434771502","2.03","47995.101961053","1302029.0126435","USS Carr
FPO AE 77602"
"82391.518751746","7.1078758185499","7.696545879337","3.02","33232.342339132","1957891.5883515","23958 Lisa Extensions Apt. 372
Bryantton, CO 76041-0639"
"62917.321243374","5.4690105796782","6.0245231883889","2.14","36845.305013438","849153.12252829","7706 Sara Wells
Williamsonberg, MO 07089"
"61214.740808457","7.0990488837443","7.518523592554","6.25","32254.398666668","1070720.0584877","06539 Powers Cliff
Port Brendaland, CO 15197"
"55952.685832592","4.8469765139681","6.3248068277866","3.03","30758.279044875","714166.39780611","5368 Mccann Walks Suite 432
South Jessica, PA 51463-6950"
"93993.399783685","6.1458167080908","5.1397525291081","3.29","37062.484440689","1441882.5217055","7732 Renee Club Apt. 931
Fordland, FL 74775-2546"
"69436.14216059","3.7152779544198","7.6716243117358","3.07","30884.955505712","693681.00440279","787 Jennifer Keys Suite 630
Huntfurt, RI 25704-8481"
"67295.017454804","4.789686087426","6.9795840627762","3.23","40190.099342515","1060123.7295705","4099 Jennifer Mission
Michaelport, ND 68745"
"77825.227468881","6.7204927860243","7.4252853664039","5.17","31439.971219291","1535262.4407904","481 Fisher Bridge
East Christina, NV 36023-3431"
"54432.457450281","6.8825725627208","8.0034985949095","5.38","41557.57632576","1454681.9367671","6290 Hutchinson Mountains Suite 409
South Alan, NY 44686-8829"
"58180.419395315","5.0794569043488","7.5927273090229","3.07","36506.977394617","1062593.4832073","2066 Patricia Unions
Jeanton, OK 53946"
"88904.338278557","6.8455929707671","6.4383406335205","2.42","41807.601359429","1907859.0589315","00780 Rollins Locks Suite 785
Shawfurt, GU 97591-6490"
"79442.505795037","6.3006000854633","5.9832047216643","2.45","4114.4893533243","965318.69578769","479 Kevin Wells
Deborahview, ID 06062-1191"
"67389.904816245","6.2696372544355","5.9084848454331","2.35","34710.206124496","1109639.9956684","1004 Williams Tunnel
Crystalfurt, IL 10547-7173"
"64381.080006773","5.7853544768272","6.5752410131405","3.2","44712.476241123","1118595.1189391","935 Don Turnpike
Pattersonberg, AL 91146-7775"
"70881.435606237","4.9169357401737","7.6322834734145","4.28","36040.2067269","1049661.0388466","50791 Kim Harbor Suite 017
Lake Tony, NY 05606"
"82859.591647152","8.0903829630889","6.9271922569682","4.41","60040.547298125","2294647.783813","75982 Ramos Locks Apt. 667
Nicoleview, SD 33738-0191"
"66736.98871471","5.4536667735967","7.4257775201758","6.26","54086.901649348","1356062.1044987","USNS Hoffman
FPO AA 74725"
"66274.455540813","7.1719964101522","5.060174793738","3.15","30082.068998553","989903.64480487","908 Anna View Apt. 406
Carolynberg, VA 74707"
"64621.638004778","7.2443866430481","6.4376333353761","3.12","44288.087236355","1499243.1675654","6947 Stevens Pass
Kennethfort, KY 66327"
"67285.320541885","5.663164112442","6.6273399615954","2.21","37956.29440728","1160246.7296611","87390 Tanner Rest
East Stevenland, TX 41310"
"69916.80939493","6.2568901832602","5.8599864483859","2.33","41686.412852506","1302347.5735091","1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801"
"85802.968281235","6.1604508268627","6.8582519035532","4.17","26139.268526047","1553311.1606798","056 Anthony Prairie Apt. 509
Patriciaberg, IA 29424-9623"
"77459.757855757","4.2824502113238","5.9800785629854","4.48","37910.294981694","945252.19180382","58899 Bender Brooks
Kimberlyshire, GU 39917-0152"
"69612.397724926","6.0445017867559","7.7768820831596","6.36","26489.313240128","1158697.5999861","77466 Wu Heights Suite 176
Smithville, MH 19392-6412"
"74898.65868418","7.330481279729","4.8781686809024","3.45","32530.25630725","1261239.2721714","48186 Pope Mews Apt. 453
Kellyside, ID 42041"
"59483.932824678","6.53073528578","6.9625383293393","3.21","38894.227360927","1257282.1585904","4228 Sharon Field Apt. 583
North Jesus, AS 37342-9751"
"68527.541308867","5.6518935136657","7.6706226775739","4.38","34977.451911237","1279464.646697","6618 Morales Forest
North Lindaville, VI 99688"
"48278.860156825","5.2571009221119","7.4355017147297","6.43","51148.225117738","943854.72789733","USS Mcgee
FPO AA 02679-5689"
"74333.535073893","6.6383284902184","5.4080339596332","2.1","41440.200704151","1404540.7584663","5686 Diana Ports
Nguyenborough, NC 38005-1050"
"91118.127227761","4.8405402686054","7.5241655112158","5.08","23038.449818711","1296636.2710921","6557 Sawyer Ranch Apt. 584
Martinezborough, IN 50000"
"75667.791279646","5.5881683883487","6.9381191675299","2.27","46782.385181578","1450996.0381793","94271 Andrea Path
South Matthewborough, NJ 89881"
"81754.914084104","5.7530665704339","8.0662198962501","4.04","42975.618186261","1654965.2957121","8173 Blackburn Haven
Strongton, VA 38893"
"62314.214721566","5.9174575893494","6.0969132112346","3.21","48263.035339467","1030866.951711","PSC 7074, Box 4818
APO AE 84281"
"64421.250675165","7.382656310121","5.1057928521202","4.14","42873.050200225","1204103.086599","0724 Brown Plains Apt. 690
Johnmouth, VA 90102"
"68631.712533481","5.1523229891211","6.7325517272464","3.05","39635.828735158","1115721.6869791","PSC 6229, Box 7831
APO AA 50489-4427"
"60317.776991206","3.5164375660183","7.0338522236836","3.42","32276.034268898","606863.1414739","472 Lopez Stream
Lake Sheila, OK 00834-5775"
"58387.976583369","6.7164971221901","7.3922836443854","3.02","28318.264319225","971174.98677922","742 Aaron Lock
North Christophermouth, NE 48483-1442"
"62406.530989624","4.899213193244","7.2541785356099","6.12","30541.099383912","1029855.7140241","16888 Turner Trail
Gentrytown, MD 77676"
"81025.448278718","5.8883745752198","6.3869529496767","4.02","25851.039033648","1246791.0287114","073 Gary Forest
Leahstad, TX 29670-4461"
"75951.573167191","6.0740975407842","5.0567341273364","2.33","35230.802543016","1146886.0930541","92857 Robin Forks
Port Mary, LA 43895-7257"
"73480.214761576","6.1810276018633","6.6778056866777","4.35","19481.385125363","1075550.2154758","481 Marquez Plaza Suite 172
North Jeffreyborough, PA 66748"
"67535.207570438","6.7986906278384","6.4693789228676","2.02","32375.826255001","1074263.3172364","PSC 3192, Box 9068
APO AE 56262"
"61577.427750162","6.5436174433441","6.8477022292465","2.27","34810.291083173","1115394.3931956","900 Soto Extension
New Darrellview, NM 85693-1736"
"73388.474961437","5.2057086232255","8.5587658396151","3.15","41648.108638963","1496210.2158534","735 Miranda Harbor
Port Cathyside, ME 34166-0132"
"57730.322003931","5.1053810840242","9.001898576874","6.06","42451.306284681","1299991.950812","USCGC Watson
FPO AP 69692"
"68101.12429241","7.4109101214609","6.2787288149182","4.07","29827.666470108","1446983.5422765","899 Pearson Ramp Apt. 209
Port Troyhaven, FM 56837"
"63513.466966665","6.2321259806408","6.6773375735061","4.11","46819.130574753","1257376.1736885","USNS Parker
FPO AA 79651"
"75866.041596607","6.2586405316743","6.2589520490683","2.48","36698.649053003","1549303.4985166","480 Linda Mission
New Lisaside, MI 92286-9433"
"58696.59298136","6.0914679444373","6.6496838733464","3.35","21434.063655554","828477.29131214","025 Vincent Station Suite 738
Carmenfurt, VT 53906"
"76415.545283148","6.1632565993341","6.5836893527031","2.15","52719.915939447","1642011.3446119","3134 Kimberly Way Suite 085
West Chase, NC 60049-0645"
"71090.646847278","4.9789781329745","6.2303657731747","2.33","26030.463705348","847387.20578535","86862 Howell Meadow
South Ryanmouth, DE 44340"
"67470.51038133","4.7584603288404","6.8629943718442","2.33","32200.515338759","968082.16452338","85776 John Ford Apt. 435
Kyleton, AR 58566-5621"
"65244.876417139","7.7290314965164","7.0099539982114","6.03","39757.704308528","1495384.0036688","82853 Wagner Pines Apt. 106
West Alicia, MI 56685-2380"
"61249.567094567","4.1775502509565","6.3953098069084","3.16","30288.698545714","678721.88424243","9389 Mcdonald Road Suite 415
Jeffreyburgh, GA 90771"
"77502.474016435","6.5032873150917","6.8687172140676","4.49","39075.640275111","1427551.1449668","134 Lopez Garden
Lake Joseph, OR 06588-8797"
"51445.186751955","6.8411661180337","7.4828168926156","5.16","44966.067802196","1093873.2913737","PSC 6463, Box 8321
APO AP 72947-9628"
"73956.991482763","6.886298315762","6.2512390982334","2.33","46775.808655981","1653232.5510851","4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266"
"70221.362015453","5.1968106449616","6.9935040757786","3.15","39692.10554856","1178272.2974773","9863 William Falls Apt. 516
New Roberttown, WA 07211-8762"
"58354.574084515","5.5162924865882","6.427597572227","3.18","35765.749206857","755843.70901231","PSC 2237, Box 5511
APO AA 41584-3622"
"79274.7961605","3.8708689521771","8.1389596002193","5.18","42773.613099193","1210366.5288227","955 Reed Lake
Wilsonchester, MT 27473"
"58195.289212961","5.9167666858381","6.539603268811","2.33","31789.972737372","980231.23093415","1257 Jennifer Rest
Martinburgh, MT 41177"
"68001.195261978","5.0575109630337","7.2289379222885","4.41","47116.063799321","1122083.2511626","Unit 9831 Box 7128
DPO AA 54705"
"80174.924588643","5.6557255558389","6.8471912293351","3.18","45233.328825731","1441376.3939255","81230 Justin Turnpike
South Aaronborough, WI 19349-9757"
"57160.202243307","6.8932600951958","6.9215321646425","3.13","43467.147035494","1251794.1788369","15828 Marshall Stravenue Suite 199
East Matthewmouth, TN 71861-6319"
"70799.773105828","6.2125650234124","7.3215690471651","5.06","33865.616966238","1257217.2897105","4628 Robert Manor
North Larry, ID 51296"
"95000.786374551","5.3701927516878","8.0302987809775","5.45","44202.656140047","1986811.1701954","16355 Sullivan Turnpike
West Heather, ID 49211"
"76808.344277448","7.4224666073477","6.7399085073995","4.21","31129.642484339","1550242.0101891","8241 Mitchell Locks
East Wendy, UT 08784-8239"
"63167.194713372","5.8464462614716","7.6245135144846","3.4","34317.498775242","1305127.3360023","584 Baker Orchard
Whiteborough, CT 87008-0402"
"68366.341489986","4.3279243114368","5.3702113257152","2.17","42522.594126972","940162.72447779","0252 Snyder Creek
Rogersshire, ME 28830-8921"
"67920.179948335","5.6392665079242","7.1606436523406","3.5","15800.748464841","690958.54968874","12163 Kristen Lakes Apt. 445
Josephview, MA 92779-6662"
"68803.552076595","4.2926923792727","8.0434563475612","5.21","39475.399428895","1153029.6157199","194 Diaz Crest
Scottshire, MA 86812-1861"
"62126.747103854","7.1564771679289","8.2008317786245","5.38","20803.693289454","1116487.3570941","7831 Schultz Junctions Apt. 671
Masonland, OH 12987"
"76398.384353539","7.027551683152","6.353573022983","3.42","39014.971838928","1534171.9531385","76681 Mccoy Skyway
Petersonfort, OR 83665"
